Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension, Oralcancer 
Khui Khera,SHC,,40653,Kathera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1888551841,30.2796616,74.119775,1888551841,29/07/20,29/07/20,Q3,,0,,Kathera,,30.2796616,74.119775,,0,"1,026","4,150","2,040",0
Khui Khera,SHC,,40653,Khippan Wali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6226787734,30.2533938,74.0948146,6226787734,22/07/21,22/07/21,Q3,,0,,Khippan Wali,,30.2533938,74.0948146,,30,895,"3,642",929,284
Khui Khera,SHC,,40653,Khuian Sarwar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5758585680,30.1179575,74.0621408,5758585680,30/11/19,30/11/19,Q4,,0,,Khuian Sarwar,,30.1179575,74.0621408,,1,732,"3,888","1,804",16
Khui Khera,SHC,,40653,Killian Wali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5417647442,30.147435,74.1157375,5417647442,22/07/21,22/07/21,Q3,,0,,Killian Wali,,30.147435,74.1157375,,30,45,"2,059",59,67
Khui Khera,SHC,,40653,Koel Khera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5776548660,30.1331085,73.9776769,5776548660,31/12/19,31/12/19,Q4,,0,,Koel Khera,,30.1331085,73.9776769,,245,483,"3,695",675,463
Khui Khera,SHC,,40653,Nihal Khera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6383324826,30.148824,74.1983052,6383324826,20/04/21,20/04/21,Q2,,0,,Nihal Khera,,30.148824,74.1983052,,14,104,"2,924",398,43
Khui Khera,SHC,,40653,Patre Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2218886345,30.20057259,74.05604985,2218886345,21/04/20,21/04/20,Q2,,0,,Patre Wala,,30.20057259,74.05604985,,19,558,"5,629","2,217",147
Khui Khera,SHC,,40653,Patti Billa,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2328853748,30.064222,74.0643376,2328853748,31/12/19,31/12/19,Q4,,0,,Patti Billa,,30.064222,74.0643376,,20,163,"1,485",209,23
Khui Khera,SHC,,40653,Sabuana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1185642111,30.3286483,74.0013002,1185642111,21/04/20,21/04/20,Q2,,0,,Sabuana,,30.3286483,74.0013002,,0,121,"4,454",197,0
Khui Khera,SHC,,40653,Saidan Wali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3711181556,30.1307291,74.1036179,3711181556,07/06/21,07/06/21,Q2,,0,,Saidan Wali,,30.1307291,74.1036179,,0,889,"5,156","1,292","1,070"
Khui Khera,SHC,,40653,Shatir Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4373328451,30.2755068,74.004489,4373328451,22/05/20,22/05/20,Q2,,0,,Shatir Wala,,30.2755068,74.004489,,0,"1,111","5,013","2,078",0
Khui Khera,SHC,,40653,Toot wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4216686487,30.05232008,73.94976146,4216686487,30/06/19,30/06/19,Q2,,0,,Toot wala,,30.05232008,73.94976146,,22,544,"2,909","1,062",30
Khui Khera,SHC,,40653,Wazid Pura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3177767856,30.2437699,74.1674842,3177767856,31/12/19,31/12/19,Q4,,0,,Wazid Pura,,30.2437699,74.1674842,,5,"1,640","4,623","2,024",223
Sito Gunno,SHC,,40654,Bahadar Khera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7712884324,30.0927052,74.3570578,7712884324,30/07/20,30/07/20,Q3,,0,,Bahadar Khera,,30.0927052,74.3570578,,0,277,"2,568","1,086","1,038"
Sito Gunno,SHC,,40654,Dharang wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4687136434,30.232524,74.2302215,4687136434,31/12/19,31/12/19,Q4,,0,,Dharang wala,,30.232524,74.2302215,,147,302,"6,493","1,146",741
Sito Gunno,SHC,,40654,Gobindgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6656444376,30.180678,74.2573643,6656444376,30/11/19,30/11/19,Q4,,0,,Gobindgarh,,30.180678,74.2573643,,7,299,"1,921",423,47
Sito Gunno,SHC,,40654,Jhurar Khera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5465688637,30.0106513,74.1219417,5465688637,30/11/19,30/11/19,Q4,,0,,Jhurar Khera,,30.0106513,74.1219417,,0,980,"5,347","1,570",845
Sito Gunno,SHC,,40654,Khubban,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8278714418,30.0122984,74.4351592,8278714418,21/04/20,21/04/20,Q2,,0,,Khubban,,30.0122984,74.4351592,,0,723,"7,703","1,117",625
Sito Gunno,SHC,,40654,Malookpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4642278420,30.1524793,74.3431677,4642278420,21/04/20,21/04/20,Q2,,0,,Malookpur,,30.1524793,74.3431677,,92,462,"3,734","1,708",152
Sito Gunno,SHC,,40654,Rajan wali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3488553334,30.0719966,74.2687337,3488553334,31/12/19,31/12/19,Q4,,0,,Rajan wali,,30.0719966,74.2687337,,0,307,"5,130","1,172",160
Sito Gunno,SHC,,40654,Rampura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7475773144,29.9566862,74.3380455,7475773144,21/04/20,21/04/20,Q2,,0,,Rampura,,29.9566862,74.3380455,,0,119,"4,166","1,255",375
Sito Gunno,SHC,,40654,Wazidpur Bhoma,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4423583675,29.9517313,74.3856876,4423583675,30/11/19,30/11/19,Q4,,0,,Wazidpur Bhoma,,29.9517313,74.3856876,,0,201,"5,499",527,467﻿
Firozshah,SHC,,40355,Bazidpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117466,30.8975493,74.6674777,1114117466,31/12/19,31/12/19,Q4,,0,,Bazidpur,,30.8975493,74.6674777,,0,"1,122","5,512","2,714","2,738"
Firozshah,SHC,,40355,Chandarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114114349,30.76615833,74.85496167,1114114349,28/07/20,28/07/20,Q3,,0,,Chandarh,,30.76615833,74.85496167,,"1,022","1,124","6,016","1,858","1,839"
Firozshah,SHC,,40355,Haraz,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113884884,30.8636192,74.8965789,1113884884,10/05/21,10/05/21,Q2,,0,,Haraz,,30.8636192,74.8965789,,900,270,"4,890","1,701","1,701"
Firozshah,SHC,,40355,Kailash,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113882110,30.8062565,74.7945969,1113882110,31/12/19,31/12/19,Q4,,0,,Kailash,,30.8062565,74.7945969,,0,578,"6,014","1,744","1,128"
Firozshah,SHC,,40355,Kot Karor Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114113838,30.8171113,74.8209208,1114113838,30/06/19,30/06/19,Q2,,0,,Kot Karor Kalan,,30.8171113,74.8209208,,"1,420",868,"5,344","2,136","2,110"
Firozshah,SHC,,40355,Lohgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114114430,30.954948,74.8009847,1114114430,21/04/20,21/04/20,Q2,,0,,Lohgarh,,30.954948,74.8009847,,0,418,"4,168","1,072","1,249"
Firozshah,SHC,,40355,Mana Singh Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117433,30.8623242,74.7114008,1114117433,17/07/20,17/07/20,Q3,,0,,Mana Singh Wala,,30.8623242,74.7114008,,739,96,"4,875","1,176","1,122"
Firozshah,SHC,,40355,Mishri Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114113861,30.8698949,74.7542763,1114113861,21/04/20,21/04/20,Q2,,0,,Mishri Wala,,30.8698949,74.7542763,,560,361,"6,262",913,"1,193"
Firozshah,SHC,,40355,Phidde,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117821,30.7899897,74.8947492,1114117821,22/04/21,22/04/21,Q2,,0,,Phidde,,30.7899897,74.8947492,,"1,175","1,354","7,309","1,892","2,077"
Firozshah,SHC,,40355,Pyareana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114118183,30.878783,74.7280219,1114118183,31/12/19,31/12/19,Q4,,0,,Pyareana,,30.878783,74.7280219,,788,542,"4,876","1,479","1,479"
Firozshah,SHC,,40355,Sande Hasham,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117730,30.9391896,74.7074173,1114117730,30/06/19,30/06/19,Q2,,0,,Sande Hasham,,30.9391896,74.7074173,,"2,144","1,311","7,567","3,925","4,116"
Firozshah,SHC,,40355,Shakoor,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117342,30.829473,74.7602232,1114117342,30/06/19,30/06/19,Q2,,0,,Shakoor,,30.829473,74.7602232,,584,"1,315","5,739","1,637","1,235"
Firozshah,SHC,,40355,Shehjadi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114114281,30.8471328,74.780334,1114114281,31/12/19,31/12/19,Q4,,0,,Shehjadi,,30.8471328,74.780334,,647,710,"5,352","1,248","1,228"
Firozshah,SHC,,40355,Sher Khan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114116864,30.9480659,74.7422834,1114116864,31/12/19,31/12/19,Q4,,0,,Sher Khan,,30.9480659,74.7422834,,"1,170",891,"5,787","2,510","2,510"
Firozshah,SHC,,40355,Sodhi Nagar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114114588,30.9322095,74.7852764,1114114588,31/12/19,31/12/19,Q4,,0,,Sodhi Nagar,,30.9322095,74.7852764,,"1,049",710,"6,261","1,948","1,801"
Firozshah,SHC,,40355,Sudh Singh Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113887887,31.02623087,74.78091438,1113887887,17/07/20,17/07/20,Q3,,0,,Sudh Singh Wala,,31.02623087,74.78091438,,555,555,"3,972","1,017","1,017"
Firozshah,SHC,,40355,Valoor,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117375,30.9407534,74.7173204,1114117375,31/12/19,31/12/19,Q4,,0,,Valoor,,30.9407534,74.7173204,,955,652,"6,137","1,870","1,773"
GURU HAR SAHAI,SHC,,246,Amir Khas,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6272678829,30.64191,74.3493997,6272678829,21/04/20,21/04/20,Q2,,0,,Amir Khas,,30.64191,74.3493997,,670,"1,726","6,778","3,506",984
GURU HAR SAHAI,SHC,,246,Chak Hiraj,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1446437434,30.7835514,74.5003787,1446437434,21/04/20,21/04/20,Q2,,0,,Chak Hiraj,,30.7835514,74.5003787,,662,"2,061","4,502","2,607","2,568"
GURU HAR SAHAI,SHC,,246,Chak Saido Ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1556878740,30.5747619,74.3175141,1556878740,31/01/20,31/01/20,Q1,,0,,Chak Saido Ke,,30.5747619,74.3175141,,41,430,"6,021",940,729
GURU HAR SAHAI,SHC,,246,Chugha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8484272169,30.7182969,74.459021,8484272169,17/07/20,17/07/20,Q3,,0,,Chugha,,30.7182969,74.459021,,"1,896","1,131","7,543","3,709","3,205"
GURU HAR SAHAI,SHC,,246,Jandwala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2424728646,30.6224725,74.4292435,2424728646,31/01/20,31/01/20,Q1,,0,,Jandwala,,30.6224725,74.4292435,,844,995,"4,615","1,940","1,199"
GURU HAR SAHAI,SHC,,246,Joy singh wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2863437725,30.7398357,74.4080432,2863437725,31/12/19,31/12/19,Q4,,0,,Joy singh wala,,30.7398357,74.4080432,,532,"1,231","5,257","1,592","1,635"
GURU HAR SAHAI,SHC,,246,Megha Panj Grain,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6471724382,30.7412771,74.3109048,6471724382,21/04/20,21/04/20,Q2,,0,,Megha Panj Grain,,30.7412771,74.3109048,,"1,231",557,"6,254","3,562","2,831"
GURU HAR SAHAI,SHC,,246,Megha Rai Uttar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6514122651,30.7704666,74.3439009,6514122651,21/04/20,21/04/20,Q2,,0,,Megha Rai Uttar,,30.7704666,74.3439009,,0,519,"2,483","1,558","1,118"
GURU HAR SAHAI,SHC,,246,Mohan Ke Hithar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6442654445,30.725139,74.3487346,6442654445,28/07/20,28/07/20,Q3,,0,,Mohan Ke Hithar,,30.725139,74.3487346,,"1,395",913,"5,803","2,567","2,237"
GURU HAR SAHAI,SHC,,246,Mohan Ke Uttar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6176636881,30.7198449,74.3770804,6176636881,31/12/19,31/12/19,Q4,,0,,Mohan Ke Uttar,,30.7198449,74.3770804,,257,700,"3,018","1,180","1,037"
GURU HAR SAHAI,SHC,,246,Mothan Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4472256488,30.6650858,74.4007875,4472256488,31/10/19,31/10/19,Q4,,0,,Mothan Wala,,30.6650858,74.4007875,,35,50,53,50,50
GURU HAR SAHAI,SHC,,246,RANJITGARH,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114567520,30.6364192,74.4505476,1114567520,21/04/20,21/04/20,Q2,,0,,RANJITGARH,,30.6364192,74.4505476,,"2,006","1,763","5,528","3,382","3,120"
GURU HAR SAHAI,SHC,,246,Thara singh wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3126656218,30.6378419,74.249555,3126656218,21/04/20,21/04/20,Q2,,0,,Thara singh wala,,30.6378419,74.249555,,0,"1,091","4,763","2,286",140
GURU HAR SAHAI,SHC,,246,Wasal Mohan Ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2331412169,30.371303,74.3365689,2331412169,31/12/19,31/12/19,Q4,,0,,Wasal Mohan Ke,,30.371303,74.3365689,,361,"1,149","4,218","1,615","1,621"
Kassoana,SHC,,40356,Bahar Wali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5478386229,31.1088169,74.9230357,5478386229,19/03/21,19/03/21,Q1,,0,,Bahar Wali,,31.1088169,74.9230357,,50,210,"1,774",210,190
Kassoana,SHC,,40356,Buian wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7587584132,30.9071751,74.8825423,7587584132,10/05/21,10/05/21,Q2,,0,,Buian wala,,30.9071751,74.8825423,,655,"1,032","1,989","1,032","1,032"
Kassoana,SHC,,40356,Jhanda Bagga,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5446677758,31.05557,75.09052333,5446677758,19/03/21,19/03/21,Q1,,0,,Jhanda Bagga,,31.05557,75.09052333,,0,0,"1,731",280,120
Kassoana,SHC,,40356,Joge Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1786785814,31.1086357,75.0583768,1786785814,13/05/21,13/05/21,Q2,,0,,Joge Wala,,31.1086357,75.0583768,,703,"1,248","6,552","1,248","1,248"
Kassoana,SHC,,40356,Kohala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1837464633,31.0032861,74.8256733,1837464633,21/07/20,21/07/20,Q3,,0,,Kohala,,31.0032861,74.8256733,,"2,098","3,338","6,674","3,504","3,131"
Kassoana,SHC,,40356,Mallo Ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4737754566,31.020463,74.9875416,4737754566,21/04/20,21/04/20,Q2,,0,,Mallo Ke,,31.020463,74.9875416,,"1,537","2,981","6,718","3,157","3,034"
Kassoana,SHC,,40356,Mehar singh wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3157516133,30.97335423,74.92796346,3157516133,21/04/20,21/04/20,Q2,,0,,Mehar singh wala,,30.97335423,74.92796346,,0,"1,171","5,188","3,501","3,501"
Kassoana,SHC,,40356,Ratol Rohi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4127758680,30.91777791,74.95087029,4127758680,21/04/20,21/04/20,Q2,,0,,Ratol Rohi,,30.91777791,74.95087029,,"1,990","2,837","7,784","3,005","2,911"
Kassoana,SHC,,40356,Talwandi Mange Khan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5118225142,30.9517969,75.0491729,5118225142,30/06/19,30/06/19,Q2,,0,,Talwandi Mange Khan,,30.9517969,75.0491729,,331,"1,226","5,497","1,529",244
Kassoana,SHC,,40356,Thatha Kishan Singh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8643636577,31.0343293,74.9146689,8643636577,21/07/20,21/07/20,Q3,,0,,Thatha Kishan Singh,,31.0343293,74.9146689,,"1,467","2,659","6,535","1,851","2,657"
Mamdot,SHC,,249,Attari,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6237465841,30.9677737,74.6223371,6237465841,21/04/20,21/04/20,Q2,,235,,Attari,,30.9677737,74.6223371,,"1,430","2,443","7,103","2,599","2,507"
Mamdot,SHC,,249,Bare Ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2754833370,30.9714454,74.5603681,2754833370,31/12/19,31/12/19,Q4,,235,,Bare Ke,,30.9714454,74.5603681,,"2,026","4,283","11,487","4,530","4,003"
Mamdot,SHC,,249,Changa Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4828672719,30.9054939,74.4566025,4828672719,17/07/20,17/07/20,Q3,,235,,Changa Khurd,,30.9054939,74.4566025,,"4,723","9,409","14,580","9,409","9,409"
Mamdot,SHC,,249,Dulchi Ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8713546748,30.9793951,74.635917,8713546748,31/12/19,31/12/19,Q4,,235,,Dulchi Ke,,30.9793951,74.635917,,"1,632","3,579","7,577","3,582","3,362"
Mamdot,SHC,,249,Fattu wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7135461114,30.8283288,74.5647604,7135461114,31/10/19,31/10/19,Q4,,235,,Fattu wala,,30.8283288,74.5647604,,890,"1,519","7,039","1,404","1,404"
Mamdot,SHC,,249,Guddar Dhandi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7626337385,30.7748451,74.4084851,7626337385,17/07/20,17/07/20,Q3,,235,,Guddar Dhandi,,30.7748451,74.4084851,,"2,409","4,541","15,635","4,846","4,431"
Mamdot,SHC,,249,Karma,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1824382830,30.85614204,74.48221588,1824382830,30/06/19,30/06/19,Q2,,235,,Karma,,30.85614204,74.48221588,,"1,040","2,709","9,519","3,375","2,159"
Mamdot,SHC,,249,Katora,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8285428564,31.03070613,74.71676851,8285428564,31/12/19,31/12/19,Q4,,235,,Katora,,31.03070613,74.71676851,,669,"1,429","4,247","1,617","1,406"
Mamdot,SHC,,249,Mehma,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6416833744,30.8699609,74.4216017,6416833744,22/03/21,22/03/21,Q1,,235,,Mehma,,30.8699609,74.4216017,,400,599,"5,201",717,749
Mamdot,SHC,,249,Muthian wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6868136737,31.06956891,74.73274609,6868136737,21/04/20,21/04/20,Q2,,235,,Muthian wala,,31.06956891,74.73274609,,828,408,"4,710","1,618","1,441"
Mamdot,SHC,,249,Palla Megha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8311846748,31.0063874,74.637305,8311846748,19/08/20,19/08/20,Q3,,235,,Palla Megha,,31.0063874,74.637305,,513,708,"2,205",708,708
Mamdot,SHC,,249,Phullarwan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3234387334,30.8654802,74.5230279,3234387334,21/04/20,21/04/20,Q2,,235,,Phullarwan,,30.8654802,74.5230279,,"1,483","2,492","8,180","2,492","2,491"
Mamdot,SHC,,249,Rakhri urf Khushal singh wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8363728653,30.9650602,74.6380428,8363728653,31/12/19,31/12/19,Q4,,235,,Rakhri urf Khushal singh wala,,30.9650602,74.6380428,,"1,069","3,215","9,597","3,215","3,215"
Mamdot,SHC,,249,Saiyan wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4588872517,30.835665,74.675,4588872517,30/06/19,30/06/19,Q2,,235,,Saiyan wala,,30.835665,74.675,,879,"1,566","6,231","1,981","1,978﻿"
Behrampur,SHC,,40357,Awankha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1224488765,32.1361074,75.4575954,1224488765,21/04/20,21/04/20,Q2,,0,,Awankha,,32.1361074,75.4575954,,,,"2,940",,
Behrampur,SHC,,40357,Bathanwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6186687247,32.119865,75.4226369,6186687247,26/08/20,26/08/20,Q3,,0,,Bathanwal,,32.119865,75.4226369,,0,0,716,0,0
Behrampur,SHC,,40357,Chaunta,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1257478741,32.1315409,75.5911229,1257478741,30/11/19,30/11/19,Q4,,0,,Chaunta,,32.1315409,75.5911229,,95,290,"2,467",520,200
Behrampur,SHC,,40357,Chur Chak,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2537748275,32.1068152,75.4149886,2537748275,04/03/21,04/03/21,Q1,,0,,Chur Chak,,32.1068152,75.4149886,,,,"3,250",,
Behrampur,SHC,,40357,Daburji,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6142838371,32.1219228,75.4844465,6142838371,30/11/19,30/11/19,Q4,,0,,Daburji,,32.1219228,75.4844465,,5,91,"4,045",131,11
Behrampur,SHC,,40357,Dodwan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6862872246,32.1424504,75.413896,6862872246,30/07/20,30/07/20,Q3,,0,,Dodwan,,32.1424504,75.413896,,0,84,"2,979",315,41
Behrampur,SHC,,40357,Lohgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6661135167,32.104999,75.500554,6661135167,26/08/20,26/08/20,Q3,,0,,Lohgarh,,32.104999,75.500554,,1,426,"3,771","1,337",770
Behrampur,SHC,,40357,Mugrala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8455564776,32.13578,75.484537,8455564776,26/08/20,26/08/20,Q3,,0,,Mugrala,,32.13578,75.484537,,0,571,"4,476","1,123",386
Behrampur,SHC,,40357,Paniar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3757336684,32.0851105,75.4521336,3757336684,06/07/21,06/07/21,Q3,,0,,Paniar,,32.0851105,75.4521336,,0,13,"1,200",20,0
Bham,SHC,,40358,Aulakh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5342857686,31.795149,75.5030909,5342857686,10/03/21,10/03/21,Q1,,0,,Aulakh,,31.795149,75.5030909,,0,100,"7,427",100,100
Bham,SHC,,40358,Baghe,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6788628128,31.6102273,75.4066115,6788628128,03/10/21,03/10/21,Q4,,0,,Baghe,,31.6102273,75.4066115,,133,390,"5,333",445,285
Bham,SHC,,40358,Bhamri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7186442583,31.7750421,75.4361114,7186442583,26/05/21,26/05/21,Q2,,0,,Bhamri,,31.7750421,75.4361114,,,,"3,166",,0
Bham,SHC,,40358,Chaudariwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1487686626,31.7153889,75.2655886,1487686626,10/03/21,10/03/21,Q1,,0,,Chaudariwal,,31.7153889,75.2655886,,,,"3,448",,0
Bham,SHC,,40358,Cheema Khudi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5871251129,31.7162558,75.4459434,5871251129,10/03/21,10/03/21,Q1,,0,,Cheema Khudi,,31.7162558,75.4459434,,23,55,"4,027",86,20
Bham,SHC,,40358,Chone,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8133447543,31.7151652,75.3111528,8133447543,10/03/21,10/03/21,Q1,,0,,Chone,,31.7151652,75.3111528,,307,637,"4,673",637,637
Bham,SHC,,40358,Dhapai,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6465886239,31.7801979,75.3820389,6465886239,10/03/21,10/03/21,Q1,,0,,Dhapai,,31.7801979,75.3820389,,6,336,"3,626",691,479
Bham,SHC,,40358,Ghas,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7142724843,31.7252119,75.3166196,7142724843,10/03/21,10/03/21,Q1,,0,,Ghas,,31.7252119,75.3166196,,50,134,"3,372",180,134
Bham,SHC,,40358,Harpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5438658667,31.7634356,75.3366629,5438658667,10/03/21,10/03/21,Q1,,0,,Harpura,,31.7634356,75.3366629,,17,638,"4,422",714,735
Bham,SHC,,40358,Ladha Munda,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3736855440,31.7869066,75.2342326,3736855440,10/03/21,10/03/21,Q1,,0,,Ladha Munda,,31.7869066,75.2342326,,74,424,"6,095",484,406
Bham,SHC,,40358,Mari Buchian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5555562718,31.650638,75.4400407,5555562718,10/03/21,10/03/21,Q1,,0,,Mari Buchian,,31.650638,75.4400407,,85,100,"4,421",637,110
Bham,SHC,,40358,Mari Panwan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8832137825,31.7217583,75.4663337,8832137825,12/08/21,12/08/21,Q3,,0,,Mari Panwan,,31.7217583,75.4663337,,0,69,"4,431",242,14
Bham,SHC,,40358,Rajoa,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5586578824,31.7479374,75.5118378,5586578824,10/03/21,10/03/21,Q1,,0,,Rajoa,,31.7479374,75.5118378,,,,"2,228",,
Bham,SHC,,40358,Sarowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4644737258,31.6903859,75.3763773,4644737258,10/03/21,10/03/21,Q1,,0,,Sarowal,,31.6903859,75.3763773,,18,74,"3,292",83,98
Bhullar,SHC,,40359,Bakhewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4482855667,31.8281781,75.1981117,4482855667,21/04/20,21/04/20,Q2,,0,,Bakhewal,,31.8281781,75.1981117,,382,597,"2,683",820,449
Bhullar,SHC,,40359,Bhagowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6384224645,31.904407,75.1660297,6384224645,10/03/21,10/03/21,Q1,,0,,Bhagowal,,31.904407,75.1660297,,,,"5,343",,
